id	Question	Model answer	Acceptable?	text-davinci-003
159	the recipient of first jnanpith award was an author which languagemalayalam	Yes	Yes, the candidate is correct. The first Jnanpith Award was given to G. Sankara Kurup, an author from Kerala, India, who wrote in the Malayalam language.
159	the recipient of first jnanpith award was an author which languageG. Sankara Kurup, an author from Malayalam, was the first recipient of the Jnanpith Award.	Yes	Yes, the candidate is correct.
159	the recipient of first jnanpith award was an author which languageBengali	No	No, the candidate is not correct. The first Jnanpith Award was given to G. Sankara Kurup, an author from Malayalam.
159	the recipient of first jnanpith award was an author which languageindian languages	No	No, the correct answer is Malayalam.
159	the recipient of first jnanpith award was an author which languageHindi	No	No, the candidate is not correct. The first Jnanpith Award was given to G. Sankara Kurup, an author from Malayalam.
159	the recipient of first jnanpith award was an author which languageIndian	No	No, the correct answer is Malayalam.
160	where was the movie jeremiah johnson filmed atUtah	Yes	Yes, the movie Jeremiah Johnson was filmed in Utah.
160	where was the movie jeremiah johnson filmed atThe movie Jeremiah Johnson was filmed in Utah, Colorado, and Wyoming.	Yes	Yes, the candidate is correct.
161	where does the last name cintron come fromOld French	No	No, the correct answer is Spanish-French or Portuguese.
161	where does the last name cintron come fromSpain	No	No, the candidate is not correct. The last name Cintron is believed to have originated from Spanish-French or Portuguese, not Spain.
161	where does the last name cintron come fromspanish	Yes	Yes, the last name Cintron is of Spanish-French or Portuguese origin.
161	where does the last name cintron come fromLatin	No	No, the correct answer is Spanish-French or Portuguese.
161	where does the last name cintron come fromPuerto Rico	No	No, the candidate is not correct. The last name Cintron is believed to have originated from Spanish-French or Portuguese origins.
161	where does the last name cintron come fromof spanish origin	Yes	Yes, the last name Cintron is of Spanish origin.
161	where does the last name cintron come fromCintron is a Spanish surname derived from the word cinto, meaning "belt".	Yes	Yes, that is correct.
161	where does the last name cintron come fromIreland	No	No, the candidate is not correct. The last name Cintron is of Spanish-French or Portuguese origin.
162	who won last year's ncaa women's basketballSouth Carolina	Yes	Yes, South Carolina won the NCAA Women's Basketball Championship last year.
162	who won last year's ncaa women's basketballBaylor Bears	No	No, the correct answer is the South Carolina Gamecocks.
162	who won last year's ncaa women's basketballConnecticut	No	No, the correct answer is South Carolina.
162	who won last year's ncaa women's basketballThe Baylor Lady Bears won the 2020 NCAA Women's Basketball Championship.	Yes	Yes, the Baylor Lady Bears won the 2020 NCAA Women's Basketball Championship.
163	where do pineapples come from in the worldCosta Rica	Yes	Yes, Costa Rica is one of the countries where pineapples come from.
163	where do pineapples come from in the worldBrazil	Yes	Yes, Brazil is one of the countries where pineapples come from.
163	where do pineapples come from in the worldCentral and South America	No	No, the candidate is not correct. Pineapples are mainly grown in Thailand, the Philippines, Brazil, Indonesia, India, and Costa Rica.
163	where do pineapples come from in the worldPineapples are native to South America, but are now grown in tropical and subtropical regions around the world.	Yes	Yes, the candidate is correct.
164	where was it happened at the world fair filmedseattle, washington	Yes	Yes
164	where was it happened at the world fair filmedChicago	No	No, the World Fair was filmed in Seattle, Washington or Camarillo, California, not Chicago.
164	where was it happened at the world fair filmedseattle washington	Yes	Yes
164	where was it happened at the world fair filmedThe World Fair was filmed in Los Angeles, California.	No	No, the World Fair was filmed in Seattle, Washington or Camarillo, California.
165	where is the world cup being held 2018The 2018 FIFA World Cup is being held in Russia.	Yes	Yes, the candidate is correct.
165	where is the world cup being held 2018russia	Yes	Yes
166	when does the world cup of hockey startSeptember 17 , 2016	No	No, the 2020 World Cup of Hockey is scheduled to start on August 28, 2020.
166	when does the world cup of hockey start28 November	Yes	Yes, the 2020 World Cup of Hockey is scheduled to begin on 28 November.
166	when does the world cup of hockey start1996	No	No, the candidate is not correct. The 2020 World Cup of Hockey is scheduled to start on July 25, 2020.
166	when does the world cup of hockey startThe 2021 World Cup of Hockey is scheduled to begin on July 23, 2021.	Yes	Yes, that is correct.
166	when does the world cup of hockey startSeptember 8, 2016	No	No, the 2020 World Cup of Hockey is scheduled to start on August 28, 2020.
166	when does the world cup of hockey start28 November 2018	No	No, the 2020 World Cup of Hockey is scheduled to start on August 11, 2020.
167	where was the rise of the planet of the apes filmedaround oahu, hawaii	Yes	Yes, the Rise of the Planet of the Apes was filmed in Oahu, Hawaii.
167	where was the rise of the planet of the apes filmedThe Rise of the Planet of the Apes was filmed in Vancouver, British Columbia, Canada.	Yes	Yes, the candidate is correct.
167	where was the rise of the planet of the apes filmedOahu, Hawaii	Yes	Yes
167	where was the rise of the planet of the apes filmedSan Francisco, California	Yes	Yes
167	where was the rise of the planet of the apes filmedVancouver, British Columbia	Yes	Yes
167	where was the rise of the planet of the apes filmedVancouver , British Columbia	Yes	Yes
167	where was the rise of the planet of the apes filmedvancouver british columbia	Yes	Yes
168	when was the first star wars film released1977	Yes	Yes
168	when was the first star wars film releasedMay 25 , 1977	Yes	Yes, the candidate is correct.
168	when was the first star wars film releasedThe first Star Wars film was released on May 25, 1977.	Yes	Yes, the candidate is correct.
168	when was the first star wars film releasedMay 25, 1977	Yes	Yes, the candidate is correct.
169	what is the name of the last episode of spongebobChowder Grows Up	No	No, the correct answer is "The SpongeBob Movie: Sponge on the Run".
169	what is the name of the last episode of spongebobChocolate with Nuts	No	No, the correct answer is "The String or "Bottle Burglars".
169	what is the name of the last episode of spongebobThe last episode of Spongebob is titled "The Krusty Slammer".	No	No, the correct answer is "The String or "Bottle Burglars".
169	what is the name of the last episode of spongebob` ` no other love''	No	No, the correct answer is "The String or "Bottle Burglars".
169	what is the name of the last episode of spongeboblicense to milkshake	No	No, the candidate is not correct. The correct answer is "The String or "Bottle Burglars".
169	what is the name of the last episode of spongebobGoodbye, Krabby Patty?	No	No, the correct answer is "The String or "Bottle Burglars".
169	what is the name of the last episode of spongebobOcean Man	No	No, the correct answer is "The String or "Bottle Burglars".
169	what is the name of the last episode of spongebobSpongeBob's Last Stand	No	No, the correct answer is "The SpongeBob Movie: Sponge on the Run".
169	what is the name of the last episode of spongebobThe Incredible Shrinking Sponge	No	No, the correct answer is "The SpongeBob Movie: Sponge on the Run".
170	cls bank deals with transactions arising out ofCLS Bank deals with foreign exchange transactions.	Yes	Yes, the candidate is correct.
170	cls bank deals with transactions arising out offoreign exchange	Yes	Yes, the candidate is correct.
170	cls bank deals with transactions arising out offoreign exchange market	Yes	Yes, the candidate is correct.
170	cls bank deals with transactions arising out offinancial contracts	No	No, the candidate is not correct. The correct answer is "foreign exchange market or the foreign exchange market".
170	cls bank deals with transactions arising out ofthe foreign exchange market	Yes	Yes, the candidate is correct.
170	cls bank deals with transactions arising out ofthe forex market	Yes	Yes, the candidate is correct.
170	cls bank deals with transactions arising out ofFX	Yes	Yes, the candidate is correct. FX is an abbreviation for foreign exchange.
171	when did the name of bombay change to mumbai1996	No	No, the name of Bombay changed to Mumbai in 1995.
171	when did the name of bombay change to mumbaiNovember 1995	Yes	Yes, the name of Bombay changed to Mumbai in November 1995.
171	when did the name of bombay change to mumbai1995	Yes	Yes, the candidate is correct. The name of Bombay was officially changed to Mumbai in 1995.
171	when did the name of bombay change to mumbaiThe name of Bombay officially changed to Mumbai in 1995.	Yes	Yes, the candidate is correct.
172	what is the first covenant in the old testamentthe Mosaic covenant	No	No, the Noahic Covenant is the first covenant in the Old Testament. The Mosaic Covenant is the second covenant in the Old Testament.
172	what is the first covenant in the old testamentThe Noahic Covenant	Yes	Yes, the candidate is correct.
172	what is the first covenant in the old testamentgenesis	No	No, the Noahic Covenant is found in Genesis 6-9.
172	what is the first covenant in the old testamentNoahic Covenant	Yes	Yes, the Noahic Covenant is the first covenant in the Old Testament.
172	what is the first covenant in the old testamenttorah	No	No, the candidate is not correct. The first covenant in the Old Testament is the Noahic Covenant.
172	what is the first covenant in the old testamentThe first covenant in the Old Testament is the Covenant of Abraham.	No	No, the first covenant in the Old Testament is the Noahic Covenant.
172	what is the first covenant in the old testamentMosaic covenant	No	No, the Mosaic Covenant is the second covenant in the Old Testament. The first covenant is the Noahic Covenant.
173	which level of weight bearing often comes with a set number of poundsPartial weight bearing	Yes	Yes, the candidate is correct.
173	which level of weight bearing often comes with a set number of poundsleg	No	No, the candidate is not correct. Partial weight-bearing is a type of weight-bearing that is typically prescribed by a doctor or physical therapist and can involve bearing any amount of weight, not just a set number of pounds.
173	which level of weight bearing often comes with a set number of poundsweight for age	No	No, the candidate is not correct. Weight for age is a measure of a person's weight relative to their age. Partial weight-bearing is a type of weight-bearing exercise that involves bearing a set amount of weight, usually between 25-50% of a person's body weight.
173	which level of weight bearing often comes with a set number of poundsolympic	No	No, the candidate is not correct. Olympic weight-bearing does not typically come with a set number of pounds.
173	which level of weight bearing often comes with a set number of poundsnormal weight: 18.5 to 25	No	No, the candidate is not correct. Partial weight-bearing typically involves bearing a percentage of the patient's body weight, not a set number of pounds.
173	which level of weight bearing often comes with a set number of poundsweight stack	No	No, the candidate is not correct. Weight stack is not a level of weight bearing.
173	which level of weight bearing often comes with a set number of poundsweight	No	No, the candidate is not correct.
173	which level of weight bearing often comes with a set number of poundsbody weight	No	No, the candidate is not correct. Partial weight-bearing typically involves bearing a set percentage of body weight, not a set number of pounds.
173	which level of weight bearing often comes with a set number of poundsPartial weight bearing typically comes with a set number of pounds.	Yes	Yes, the candidate is correct.
173	which level of weight bearing often comes with a set number of poundsStandard	No	No, the candidate is not correct. Partial weight-bearing is the correct answer.
174	actress who plays penelope garcia on criminal mindsKirsten Vangsness	Yes	Yes
174	actress who plays penelope garcia on criminal mindsKirsten Vangsness.	Yes	Yes, the candidate is correct.
174	actress who plays penelope garcia on criminal mindskirsten simone vangsness	Yes	Yes
175	who sings i want to be a rockstarnickelback	Yes	Yes
175	who sings i want to be a rockstarNickelback.	Yes	Yes, Nickelback is correct.
175	who sings i want to be a rockstarThe Byrds	No	No, the correct answer is Billy Gibbons of ZZ Top or Canadian rock band Nickelback.
175	who sings i want to be a rockstarcanadian rock band nickelback	Yes	Yes
176	who presides over the highest criminal court in a districtSessions judge	No	No, the correct answer is District Judge.
176	who presides over the highest criminal court in a districtThe District Judge	Yes	Yes, the District Judge presides over the highest criminal court in a district.
176	who presides over the highest criminal court in a districtDistrict Judge	Yes	Yes, the District Judge presides over the highest criminal court in a district.
176	who presides over the highest criminal court in a districtDistrict and Sessions judge	Yes	Yes, the candidate is correct. A District and Sessions Judge presides over the highest criminal court in a district.
176	who presides over the highest criminal court in a districtThe presiding judge of the highest criminal court in a district is typically the Chief Justice of the district.	Yes	Yes, the candidate is correct. The Chief Justice of the district is typically the presiding judge of the highest criminal court in a district.
176	who presides over the highest criminal court in a districtchief justice	No	No, the correct answer is District Judge.
176	who presides over the highest criminal court in a districtChief judge	No	No, the correct answer is District Judge.
177	who played susanna in legends of the fallJulia Ormond.	Yes	Yes, the candidate is correct.
177	who played susanna in legends of the falljulia ormond	Yes	Yes
178	when does elena turn into a vampire in the tv seriesSeason 3 , Episode 22	No	No, the candidate is not correct. Elena turns into a vampire in the fourth season of the TV series.
178	when does elena turn into a vampire in the tv seriesfourth season	Yes	Yes, the candidate is correct.
178	when does elena turn into a vampire in the tv seriesUnknown.	No	No, the correct answer is in the third season or season three.
179	who became the king of ayodhya after ramRishabha	No	No, the correct answer is Bharata.
179	who became the king of ayodhya after ramskandagupta	No	No, the correct answer is Bharata.
179	who became the king of ayodhya after ramBharat	No	No, the correct answer is Kusha.
179	who became the king of ayodhya after ramKusha	Yes	Yes, the candidate is correct.
179	who became the king of ayodhya after ramBharata	No	No, the correct answer is Kusha.
179	who became the king of ayodhya after ramBharata, the brother of Rama, became the king of Ayodhya after Rama.	Yes	Yes, the candidate is correct.
180	how many episodes of sabrina the teenage witch are there66	No	No, the correct answer is 163 episodes of Sabrina the Teenage Witch.
180	how many episodes of sabrina the teenage witch are there65	No	No, the correct answer is 163 episodes of Sabrina the Teenage Witch.
180	how many episodes of sabrina the teenage witch are thereThere are a total of 7 seasons and 163 episodes of Sabrina the Teenage Witch.	Yes	Yes, the candidate is correct.
180	how many episodes of sabrina the teenage witch are there67	No	No, the correct answer is 163 episodes of Sabrina the Teenage Witch.
180	how many episodes of sabrina the teenage witch are there163	Yes	Yes
180	how many episodes of sabrina the teenage witch are thereten	No	No, the correct answer is 163 episodes of Sabrina the Teenage Witch.
181	what type of speed does a speedometer measureThe speedometer measures the speed of a vehicle in miles per hour (mph).	Yes	Yes, the candidate is correct.
181	what type of speed does a speedometer measureVehicle speed	Yes	Yes, the candidate is correct.
181	what type of speed does a speedometer measureinstantaneous speed	Yes	Yes, the candidate is correct.
181	what type of speed does a speedometer measureinstantaneous	Yes	Yes, the candidate is correct.
182	where was the tv show friday night lights filmedaustin texas	Yes	Yes
182	where was the tv show friday night lights filmedAustin , Texas	Yes	Yes, Austin, Texas is correct.
182	where was the tv show friday night lights filmedaustin, texas	Yes	Yes
182	where was the tv show friday night lights filmedThe TV show Friday Night Lights was filmed in Austin, Texas.	Yes	Yes, the candidate is correct.
182	where was the tv show friday night lights filmedAustin	Yes	Yes
183	when did virgin australia (formerly virgin blue) commence flying in australiaNovember 1999	Yes	Yes, the candidate is correct. Virgin Australia (formerly Virgin Blue) commenced flying in Australia in November 1999.
183	when did virgin australia (formerly virgin blue) commence flying in australiaAugust 2000	No	No, the candidate is not correct. Virgin Australia (formerly Virgin Blue) commenced flying in Australia in November 1999.
183	when did virgin australia (formerly virgin blue) commence flying in australia27 February 2009	No	No, the candidate is not correct. Virgin Australia (formerly Virgin Blue) commenced flying in Australia in November 1999.
183	when did virgin australia (formerly virgin blue) commence flying in australiaVirgin Australia (formerly Virgin Blue) commenced flying in Australia in August 2000.	No	No, the candidate is not correct. Virgin Australia (formerly Virgin Blue) commenced flying in Australia in November 1999.
183	when did virgin australia (formerly virgin blue) commence flying in australiaAugust 31 , 2000	No	No, the candidate is not correct. Virgin Australia (formerly Virgin Blue) commenced flying in Australia in November 1999.
184	who told the story of the prodigal sonJesus	Yes	Yes, the candidate is correct.
184	who told the story of the prodigal sonthe Reverend Robert Wilkins	No	No, the candidate is not correct. The story of the Prodigal Son was told by Jesus Christ.
184	who told the story of the prodigal sonjesus christ	Yes	Yes
184	who told the story of the prodigal sonJesus Christ.	Yes	Yes, the candidate is correct.
184	who told the story of the prodigal sonRobert Wilkins	No	No, the candidate is not correct. Jesus Christ told the story of the Prodigal Son.
184	who told the story of the prodigal sonReverend Robert Wilkins	No	No, the candidate is not correct. Jesus Christ told the story of the Prodigal Son.
185	3 candidates for the democratic nomination in 1960senator hubert humphrey	No	No, Hubert Humphrey was not a candidate for the Democratic nomination in 1960.
185	3 candidates for the democratic nomination in 1960John F. Kennedy, Hubert Humphrey, and Stuart Symington.	Yes	Yes, that is correct.
185	3 candidates for the democratic nomination in 1960John F. Kennedy	Yes	Yes, John F. Kennedy was a candidate for the Democratic nomination in 1960.
185	3 candidates for the democratic nomination in 1960john f kennedy	Yes	Yes, John F. Kennedy was a candidate for the Democratic nomination in 1960.
186	who plays in the new mary poppins movieemily blunt	Yes	Yes
186	who plays in the new mary poppins movieEmily Blunt and Lin-Manuel Miranda star in the new Mary Poppins movie.	Yes	Yes, the candidate is correct.
187	how much money did it cost to make gta vUnknown.	No	No, the correct answer is approximately $265 million.
187	how much money did it cost to make gta vmore than ()	No	No, the correct answer is 137.
187	how much money did it cost to make gta v15 950	No	No, the correct answer is 137 million dollars.
187	how much money did it cost to make gta vapproximately $100 million	Yes	Yes, the estimated cost to make Grand Theft Auto V was approximately $100 million.
187	how much money did it cost to make gta v$265 million	Yes	Yes, the estimated cost to make Grand Theft Auto V was $265 million.
187	how much money did it cost to make gta v$ 100 million	No	No, the correct answer is $137 million.
187	how much money did it cost to make gta vUS$1,499	No	No, the correct answer is US$137 million.
188	what is the collection of the districts to the east of the jordan riverJerusalem	No	No, the candidate is not correct. The collection of districts to the east of the Jordan River is the Golan Heights or Jordan. Jerusalem is located to the west of the Jordan River.
188	what is the collection of the districts to the east of the jordan riverTransjordan	No	No, the correct answer is Golan Heights or Jordan. Transjordan is an outdated term for the area east of the Jordan River, which is now known as the Hashemite Kingdom of Jordan.
188	what is the collection of the districts to the east of the jordan riverThe Decapolis	No	No, the candidate is not correct. The Decapolis was a group of ten cities located in the Roman province of Syria, not east of the Jordan River.
188	what is the collection of the districts to the east of the jordan riverthe Transjordanian Highlands	No	No, the Transjordanian Highlands are located to the west of the Jordan River. The Golan Heights and Jordan are the two districts to the east of the Jordan River.
188	what is the collection of the districts to the east of the jordan riverThe collection of districts to the east of the Jordan River is known as the West Bank.	No	No, the candidate is not correct. The collection of districts to the east of the Jordan River is known as the Golan Heights or Jordan.
188	what is the collection of the districts to the east of the jordan rivernegev	No	No, the candidate is not correct. The correct answer is Golan Heights or Jordan.
188	what is the collection of the districts to the east of the jordan riverjordan	Yes	Yes, Jordan is a collection of districts to the east of the Jordan River.
188	what is the collection of the districts to the east of the jordan riverthe Golan Heights	Yes	Yes, the Golan Heights is a collection of districts to the east of the Jordan River.
188	what is the collection of the districts to the east of the jordan riverThe Hauran	No	No, the candidate is not correct. The Hauran is a region in southwestern Syria, not a collection of districts to the east of the Jordan River.
189	who began the age of exploration in portugalPrince Henry the Navigator	Yes	Yes, Prince Henry the Navigator is correct.
189	who began the age of exploration in portugalPrince Henry the Navigator began the age of exploration in Portugal.	Yes	Yes, the candidate is correct. Prince Henry the Navigator is credited with beginning the Age of Exploration in Portugal.
189	who began the age of exploration in portugalhenry navigator	Yes	Yes, Prince Henry (also known as Henry the Navigator) began the Age of Exploration in Portugal.
189	who began the age of exploration in portugalPrince Henry	Yes	Yes, Prince Henry is correct.
189	who began the age of exploration in portugalAfonso IV of Portugal	Yes	Yes, Afonso IV of Portugal is correct.
189	who began the age of exploration in portugalking john ii	No	No, King John II was not the one who began the Age of Exploration in Portugal. It was Prince Henry or Afonso IV of Portugal or King Dinis of Portugal.
189	who began the age of exploration in portugalBartolomeu Dias	No	No, Bartolomeu Dias was a Portuguese explorer who led the first expedition to sail around the southernmost tip of Africa in 1488. He did not begin the Age of Exploration in Portugal.
190	who dies in transformers revenge of the fallenUnknown.	No	No, the correct answer is Optimus Prime.
190	who dies in transformers revenge of the fallenoptimus	No	No, Optimus does not die in Transformers Revenge of the Fallen.
190	who dies in transformers revenge of the fallenjetfire	Yes	Yes, Jetfire dies in Transformers Revenge of the Fallen.
190	who dies in transformers revenge of the fallenMegatron	No	No, Megatron does not die in Transformers Revenge of the Fallen.
190	who dies in transformers revenge of the fallenSideways	No	No, Sideways does not die in Transformers Revenge of the Fallen.
191	what year did return of the mack come out1996	Yes	Yes
191	what year did return of the mack come outMarch 1996	Yes	Yes
192	when did it become law to stand for the national anthemJune 22, 1942	Yes	Yes, the candidate is correct. On June 22, 1942, it became law to stand for the national anthem.
192	when did it become law to stand for the national anthemIt is not a law to stand for the national anthem.	No	No, the candidate is not correct. On June 22, 1942, the United States Congress passed a law that required all military personnel to stand and salute the flag during the playing of the national anthem.
192	when did it become law to stand for the national anthemJune 22 1942	Yes	Yes, the candidate is correct.
192	when did it become law to stand for the national anthemIt became law in the United States in 1942.	Yes	Yes, the candidate is correct. On June 22, 1942, the United States Congress passed a law that required all citizens to stand for the national anthem.
192	when did it become law to stand for the national anthem1942	Yes	Yes, the candidate is correct. On June 22, 1942, it became law to stand for the national anthem.
192	when did it become law to stand for the national anthemAugust 13, 1999	No	No, the candidate is not correct. The law requiring people to stand for the national anthem was passed on June 22, 1942.
192	when did it become law to stand for the national anthem1931	No	No, the candidate is not correct. The law to stand for the national anthem was passed on June 22, 1942.
193	when does the new adventure time come outSeptember 17 2017	No	No, the new Adventure Time season will premiere on April 21, 2017.
193	when does the new adventure time come outSeptember 17, 2017	No	No, the new Adventure Time season will premiere on April 21, 2017.
193	when does the new adventure time come outNovember 20 , 2017	No	No, the new Adventure Time will come out on April 21, 2017.
193	when does the new adventure time come outThe new season of Adventure Time is set to premiere on June 20, 2021.	No	No, the candidate is not correct. The new season of Adventure Time is set to premiere on April 21, 2017.
194	how many steps does the cn tower have1, 776	No	No, the correct answer is 2,579 or 2,579 steps.
194	how many steps does the cn tower haveThe CN Tower has 2,579 steps.	Yes	Yes, the candidate is correct.
194	how many steps does the cn tower havesix	No	No, the candidate is not correct.
194	how many steps does the cn tower haveseven	No	No, the candidate is not correct.
194	how many steps does the cn tower have579	No	No, the correct answer is 2,579 or 2,579 steps.
194	how many steps does the cn tower have1,776	No	No, the candidate is not correct. The CN Tower has 2,579 steps.
195	where is the university of wisconsin madison locatedmadison wisconsin	Yes	Yes
195	where is the university of wisconsin madison locatedMadison	Yes	Yes, the University of Wisconsin Madison is located in Madison, Wisconsin.
195	where is the university of wisconsin madison locatedmadison, wisconsin	Yes	Yes, the candidate is correct.
195	where is the university of wisconsin madison locatedMadison, Wisconsin.	Yes	Yes, the candidate is correct.
196	when does panic at the disco album come outJune 22 2018	No	No, the candidate is not correct. The Panic at the Disco album was released on December 15, 2017.
196	when does panic at the disco album come outMarch 21, 2018	No	No, the correct answer is December 15, 2017.
196	when does panic at the disco album come outJune 22, 2018	No	No, the candidate is not correct. The Panic at the Disco album is scheduled to be released on December 15, 2017.
196	when does panic at the disco album come outPanic at the Disco's sixth studio album, "Pray for the Wicked," is set to be released on June 22, 2018.	Yes	Yes, the candidate is correct.
196	when does panic at the disco album come outPray for the Wicked - June 22 , 2018	No	No, the candidate is not correct. The album Pray for the Wicked by Panic at the Disco was released on June 22, 2018, not December 15, 2017.
197	when did last podcast on the left startJuly 2018	No	No, the Last Podcast on the Left began in 2011.
197	when did last podcast on the left startThe Last Podcast on the Left premiered on March 6, 2011.	Yes	Yes, the candidate is correct.
197	when did last podcast on the left startAugust 2018	No	No, the Last Podcast on the Left began in 2011.
197	when did last podcast on the left starteach Friday	No	No, the Last Podcast on the Left began in March of 2011.
197	when did last podcast on the left startJuly 7, 2017	No	No, the Last Podcast on the Left began in 2011.
197	when did last podcast on the left startMarch 10 , 2016	No	No, the Last Podcast on the Left began in 2011.
198	who was the author of the art of warancient Chinese military treatise	Yes	Yes, the Art of War was written by Sun Tzu, an ancient Chinese military treatise.
198	who was the author of the art of warSun Tzu.	Yes	Yes, the candidate is correct.
198	who was the author of the art of warSun Tzu	Yes	Yes, the candidate is correct.
198	who was the author of the art of warNiccol Machiavelli	No	No, the author of The Art of War was Sun Tzu.
199	where is dakar located on the world mapAfrica	No	No, the correct answer is Senegal. Dakar is the capital of Senegal, located in West Africa.
199	where is dakar located on the world mapatlantic coast	No	No, the correct answer is that Dakar is located on the western coast of Senegal on the Atlantic Ocean.
199	where is dakar located on the world mapDakar is located in western Africa on the Atlantic coast, in the country of Senegal.	Yes	Yes, the candidate is correct.
199	where is dakar located on the world mapon the Atlantic coast	Yes	Yes, Dakar is located on the Atlantic coast of Senegal.
199	where is dakar located on the world mapwesternmost city on the african mainland	Yes	Yes, Dakar is the westernmost city on the African mainland.
199	where is dakar located on the world mapSenegal	Yes	Yes, Senegal is the correct answer.
200	who owns the delano hotel in las vegasMGM Resorts International	Yes	Yes, the candidate is correct.
200	who owns the delano hotel in las vegasThe Delano Las Vegas is owned by MGM Resorts International.	Yes	Yes, the candidate is correct.
201	which type of hematoma is a result of torn bridging meningeal veinsSubdural hematoma.	Yes	Yes, the candidate is correct.
201	which type of hematoma is a result of torn bridging meningeal veinsepidural hematoma	No	No, the candidate is not correct. An epidural hematoma is usually caused by a traumatic head injury, such as a skull fracture, and is the result of bleeding between the skull and the dura mater (the outermost layer of the meninges). A subdural hematoma, on the other hand, is caused by the tearing of bridging meningeal veins and is the result of bleeding between the dura mater and the arachnoid mater (the
201	which type of hematoma is a result of torn bridging meningeal veinssubdural	Yes	Yes, the candidate is correct. Subdural hematomas are typically caused by torn bridging meningeal veins.
201	which type of hematoma is a result of torn bridging meningeal veinssubdural hematoma	Yes	Yes, the candidate is correct.
202	who has won the mens singles title in the australian open tennis tournamentNovak Djokovic has won the men's singles title in the Australian Open tennis tournament eight times, most recently in 2021.	Yes	Yes, the candidate is correct. Novak Djokovic has won the men's singles title in the Australian Open tennis tournament eight times, most recently in 2021.
202	who has won the mens singles title in the australian open tennis tournamentroger federer	Yes	Yes
202	who has won the mens singles title in the australian open tennis tournamentNovak Djokovic (8 times)	Yes	Yes, Novak Djokovic has won the men's singles title in the Australian Open tennis tournament eight times.
203	where did the potter's wheel first developmesopotamia	Yes	Yes, Mesopotamia is considered to be the birthplace of the potter's wheel, and is located in the Near East.
203	where did the potter's wheel first developancient Sumerians in Mesopotamia	Yes	Yes, the potter's wheel was first developed by the ancient Sumerians in Mesopotamia, which is located in the Near East.
203	where did the potter's wheel first developthe ancient Sumerians in Mesopotamia	Yes	Yes, the ancient Sumerians in Mesopotamia are credited with developing the potter's wheel in the Near East.
203	where did the potter's wheel first developThe potter's wheel first developed in Mesopotamia around 3500 BCE.	Yes	Yes, the candidate is correct.
204	when was the 50th star added to the united states flag1960	Yes	Yes
204	when was the 50th star added to the united states flagJuly 4, 1960	Yes	Yes, the 50th star was added to the United States flag on July 4, 1960.
204	when was the 50th star added to the united states flagThe 50th star was added to the United States flag on July 4, 1960, when Hawaii became the 50th state.	Yes	Yes, the candidate is correct.
204	when was the 50th star added to the united states flagJuly 4 , 1960	Yes	Yes, the 50th star was added to the United States flag on July 4, 1960.
204	when was the 50th star added to the united states flagJuly 4 1960	Yes	Yes, July 4, 1960 is the correct date when the 50th star was added to the United States flag.
205	number 4 in roman numerals on clock facesIV	Yes	Yes, the candidate is correct.
205	number 4 in roman numerals on clock faces1	No	No, the correct answer is IV.
205	number 4 in roman numerals on clock facesthe hour	No	No, the candidate is not correct. The correct answer is IV, which is the Roman numeral for the number 4.
205	number 4 in roman numerals on clock faces4	No	No, the correct answer is IV.
205	number 4 in roman numerals on clock facesiiii	No	No, the correct answer is IV.
206	who was the leader of the zulu in south africa who led the fight against the britishBartle Frere	No	No, the correct answer is Cetshwayo kaMpande or Cetshwayo. Bartle Frere was a British colonial administrator who was responsible for the annexation of Zululand in 1879.
206	who was the leader of the zulu in south africa who led the fight against the britishBambatha kaMancinza	No	No, the correct answer is Cetshwayo kaMpande or Cetshwayo.
206	who was the leader of the zulu in south africa who led the fight against the britishShaka Zulu.	No	No, the correct answer is Cetshwayo kaMpande or Cetshwayo. Shaka Zulu was the leader of the Zulu prior to Cetshwayo kaMpande.
206	who was the leader of the zulu in south africa who led the fight against the britishKing Shaka Zulu	No	No, the correct answer is Cetshwayo kaMpande or Cetshwayo. King Shaka Zulu was the leader of the Zulu people before Cetshwayo kaMpande.
206	who was the leader of the zulu in south africa who led the fight against the britishCetshwayo kaMpande	Yes	Yes, the candidate is correct.
206	who was the leader of the zulu in south africa who led the fight against the britishCetshwayo	Yes	Yes, Cetshwayo kaMpande (or Cetshwayo) was the leader of the Zulu in South Africa who led the fight against the British.
206	who was the leader of the zulu in south africa who led the fight against the britishking cetshwayo kampande	Yes	Yes, the candidate is correct.
207	when did the steel mills closed in youngstown ohio1977	Yes	Yes, the steel mills closed in Youngstown, Ohio in 1977.
207	when did the steel mills closed in youngstown ohioSeptember 19 1977	Yes	Yes, the candidate is correct.
207	when did the steel mills closed in youngstown ohioSeptember 19, 1977	Yes	Yes, the candidate is correct.
207	when did the steel mills closed in youngstown ohioThe steel mills in Youngstown, Ohio closed in 1977.	Yes	Yes, the candidate is correct.
208	how long prime minister stay in office canadaat Her Majesty's pleasure	No	No, the correct answer is that the Prime Minister of Canada stays in office as long as they have the confidence of the House of Commons.
208	how long prime minister stay in office canadaLife	No	No, the correct answer is four years.
208	how long prime minister stay in office canada132 days	No	No, the prime minister of Canada stays in office for a maximum of four years.
208	how long prime minister stay in office canadaNo fixed term	Yes	Yes, the candidate is correct. In Canada, the Prime Minister does not have a fixed term in office and can remain in office as long as they have the confidence of the House of Commons.
